vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,extraction_method,search_query,vibe_category_hint
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Dark Horse ft. Juicy J,Katy Perry,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 7 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,6,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Sorry (PURPOSE : The Movement),Justin Bieber,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 8 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,7,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...","Bailando ft. Descemer Bueno, Gente De Zona",Enrique Iglesias,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 9 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,8,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Mi Gente,"J Balvin, Willy William","From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 10 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,9,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",Baby ft. Ludacris,Justin Bieber,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 11 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,10,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",New Rules,Dua Lipa,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 12 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,11,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",All About That Bass,Meghan Trainor,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 13 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,12,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...",On The Floor ft. Pitbull,Jennifer Lopez,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 14 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,13,youtube_playlist,dance vibes,party
,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs - e-bcr, Michael Kassotakis Econ, MCIM, FCMI, 2024-2144, All Rights Reserved,©®™ ebcrworld, @ebcrworld. This a selection of ...","Party Rock Anthem ft. Lauren Bennett, GoonRock",LMFAO,"From YouTube playlist: Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs. Position 15 in sequence.",,0,medium,https://youtube.com/playlist?list=PL64E6BD94546734D8,youtube,,,,,,"Best of Dance Music, Club Music, Dance songs by dj e-bcr #dancemusic #clubmusic #dancesongs",PL64E6BD94546734D8,14,youtube_playlist,dance vibes,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Song Club Music Disco DJ Mix 2024,DJ REMIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,2,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Club Music Disco DJ Mix 2024,DJ SONG 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,3,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Song Club Music Disco DJ Mix 2024,DJ MIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,4,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Club Music Disco DJ Mix 2024,DJ CLUB MIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,5,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Song Club Music Disco DJ Mix 2024,DJ MIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,6,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Party Club Dance 2025 | Best Remixes Of Popular Songs 2025 MEGAMIX,DJ Music Mix 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,7,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Club Music Disco DJ Mix 2024,DJ SONG 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,8,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Club Music Disco DJ Mix 2024,DJ CLUB MIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,9,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Song Club Music Disco DJ Mix 2024,DJ MIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,10,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Song Club Music Disco DJ Mix 2024,DJ REMIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,11,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,"Best Songs, Remixes & Mashups | Festival Mashup Mix 2025",Tomorrowland 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,12,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Club Music Disco DJ Mix 2024,DJ SONG 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,13,youtube_playlist,club music mix,party
,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳 - DJ MIX 2025 - Mashups & Remixes of Popular Songs 2025 | DJ Disco Songs Remix Club Music Mix DJ 2024 | Real mixed and ...,Remixes & Mashups of Popular Songs 2025 | DJ Remix Song Club Music Disco DJ Mix 2024,DJ REMIX 2025,From YouTube playlist: DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,youtube,,,,,,DJ MIX 2025 - Mashups &amp; Remixes of Popular Songs 2025 | DJ Remix Party Club Music Mix 2024 🥳,PLPfKG-JewcGnOw4FmdDQ4Uo-S5ZIfo_hE,14,youtube_playlist,club music mix,party
,Greatest Hype Songs,Lose Yourself [HD],Eminem,From YouTube playlist: Greatest Hype Songs. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,0,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Hot N*gga,Bobby Shmurda,From YouTube playlist: Greatest Hype Songs. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,1,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Fort Minor,Remember The Name,From YouTube playlist: Greatest Hype Songs. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,3,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Love Sosa,Chief Keef,From YouTube playlist: Greatest Hype Songs. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,4,youtube_playlist,hype playlist,party
,Greatest Hype Songs,DNA.,Kendrick Lamar,From YouTube playlist: Greatest Hype Songs. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,5,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Can't Be Touched (feat Mr. Magic & Trouble),Roy Jones Jr.,From YouTube playlist: Greatest Hype Songs. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,6,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Where The Hood At? HQ,DMX,From YouTube playlist: Greatest Hype Songs. Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,7,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Red Opps  Shot By @AZaeProduction,21 Savage,From YouTube playlist: Greatest Hype Songs. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,8,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Ima Boss,Meek Mill Feat. Rick Ross,From YouTube playlist: Greatest Hype Songs. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,9,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Deadz feat. 2 Chainz,Migos,From YouTube playlist: Greatest Hype Songs. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,11,youtube_playlist,hype playlist,party
,Greatest Hype Songs,Official Music Video),"Chief Keef ""Faneto"" (WSHH Exclusive",From YouTube playlist: Greatest Hype Songs. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,12,youtube_playlist,hype playlist,party
,Greatest Hype Songs,WIN,Jay Rock,From YouTube playlist: Greatest Hype Songs. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,youtube,,,,,,Greatest Hype Songs,PLNQ3MUvaWFCDMsH6ZRGIBuBmcVzE0v7SH,14,youtube_playlist,hype playlist,party
